datetime,symbol,exchtime,localtime,last_prc,status,prev_close,open,high,low,high_limited,low_limited,volume,turnover,num_trades,weighted_ask_prc,weighted_bid_prc,total_ask_vol,total_bid_vol,ask_prc1,ask_vol1,bid_prc1,bid_vol1,ask_prc2,ask_vol2,bid_prc2,bid_vol2,ask_prc3,ask_vol3,bid_prc3,bid_vol3,ask_prc4,ask_vol4,bid_prc4,bid_vol4,ask_prc5,ask_vol5,bid_prc5,bid_vol5,ask_prc6,ask_vol6,bid_prc6,bid_vol6,ask_prc7,ask_vol7,bid_prc7,bid_vol7,ask_prc8,ask_vol8,bid_prc8,bid_vol8,ask_prc9,ask_vol9,bid_prc9,bid_vol9,ask_prc10,ask_vol10,bid_prc10,bid_vol10,num
2019-06-11 13:15:09.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,85533355,1074070585,35055,12.95,12.24,15127234,9411489,12.63,9700,12.62,29400,12.64,58700,12.61,10100,12.65,75900,12.6,124600,12.66,114700,12.59,118600,12.67,105600,12.58,298100,12.68,171500,12.57,71500,12.69,102900,12.56,258200,12.7,519400,12.55,266516,12.71,254028,12.54,79473,12.72,516683,12.53,229200,70600061
2019-06-11 13:15:12.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85538555,1074136249,35059,12.95,12.24,15125134,9414289,12.63,5700,12.62,29500,12.64,58700,12.61,10100,12.65,75900,12.6,132900,12.66,114700,12.59,118600,12.67,105600,12.58,298100,12.68,171500,12.57,69700,12.69,102900,12.56,258200,12.7,519400,12.55,266516,12.71,254828,12.54,79473,12.72,516683,12.53,229200,70618888
2019-06-11 13:15:15.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85538555,1074136249,35059,12.94,12.24,15189734,9411789,12.63,5700,12.62,30500,12.64,58700,12.61,11700,12.65,75900,12.6,132700,12.66,114700,12.59,118600,12.67,105600,12.58,298200,12.68,171500,12.57,69700,12.69,102900,12.56,258200,12.7,531400,12.55,266516,12.71,254828,12.54,79473,12.72,516683,12.53,229200,70637803
2019-06-11 13:15:18.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,85541155,1074169083,35064,12.94,12.24,15189934,9417689,12.63,6600,12.62,34800,12.64,58700,12.61,13800,12.65,75900,12.6,132700,12.66,114700,12.59,118600,12.67,105600,12.58,298200,12.68,170200,12.57,69700,12.69,102900,12.56,258200,12.7,532000,12.55,266516,12.71,254828,12.54,79473,12.72,516683,12.53,229200,70655996
2019-06-11 13:15:21.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85584755,1074719315,35081,12.94,12.24,15211834,9366989,12.62,20200,12.61,17800,12.63,6800,12.6,136500,12.64,58700,12.59,94900,12.65,75900,12.58,298200,12.66,114700,12.57,69700,12.67,105600,12.56,258200,12.68,170200,12.55,266516,12.69,102900,12.54,79473,12.7,532000,12.53,229200,12.71,254828,12.52,651600,70674845
2019-06-11 13:15:24.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85592955,1074822799,35085,12.94,12.24,15209234,9386489,12.62,12000,12.61,36300,12.63,6800,12.6,136500,12.64,58700,12.59,94900,12.65,76900,12.58,298200,12.66,115700,12.57,70700,12.67,105600,12.56,258200,12.68,170200,12.55,266516,12.69,102900,12.54,79473,12.7,532000,12.53,229200,12.71,254828,12.52,651600,70691881
2019-06-11 13:15:27.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85594855,1074846770,35091,12.94,12.24,15211474,9389989,12.62,10800,12.61,48200,12.63,6800,12.6,124300,12.64,58800,12.59,99000,12.65,79900,12.58,298200,12.66,115700,12.57,70700,12.67,105600,12.56,258200,12.68,170200,12.55,266516,12.69,102900,12.54,79473,12.7,531500,12.53,229200,12.71,254828,12.52,651600,70710344
2019-06-11 13:15:30.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85606755,1074996945,35097,12.94,12.24,15200974,9398589,12.63,7200,12.62,19100,12.64,58700,12.61,52400,12.65,79900,12.6,123700,12.66,115700,12.59,97500,12.67,105600,12.58,298200,12.68,170200,12.57,70700,12.69,102900,12.56,258200,12.7,531500,12.55,266516,12.71,254828,12.54,79473,12.72,521583,12.53,229200,70728432
2019-06-11 13:15:33.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,85608455,1075018399,35099,12.94,12.24,15202974,9424289,12.63,9200,12.62,34000,12.64,58700,12.61,52100,12.65,79900,12.6,123700,12.66,115700,12.59,93100,12.67,105600,12.58,298200,12.68,170200,12.57,70700,12.69,102900,12.56,258200,12.7,531500,12.55,266116,12.71,254828,12.54,79473,12.72,521583,12.53,229200,70746605
2019-06-11 13:15:36.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,85617455,1075132069,35108,12.94,12.24,15203474,9430089,12.63,200,12.62,37700,12.64,59200,12.61,49900,12.65,81200,12.6,126000,12.66,115700,12.59,91100,12.67,105600,12.58,298200,12.68,170200,12.57,70700,12.69,102900,12.56,258200,12.7,531500,12.55,266116,12.71,254828,12.54,79473,12.72,521583,12.53,229200,70765565
2019-06-11 13:15:39.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,85620155,1075166146,35112,12.94,12.24,15202574,9430389,12.64,59200,12.63,3800,12.65,82600,12.62,37700,12.66,115700,12.61,47400,12.67,105600,12.6,125100,12.68,170200,12.59,91100,12.69,103800,12.58,298200,12.7,531500,12.57,70700,12.71,254828,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70785257
2019-06-11 13:15:42.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,85627055,1075253306,35123,12.94,12.24,15200474,9447189,12.64,57900,12.63,18700,12.65,82600,12.62,42400,12.66,114700,12.61,43500,12.67,105600,12.6,118900,12.68,170200,12.59,90900,12.69,103800,12.58,298200,12.7,531500,12.57,70700,12.71,255028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70802712
2019-06-11 13:15:45.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85664955,1075732358,35131,12.95,12.24,15137474,9447989,12.64,20400,12.63,18500,12.65,82300,12.62,42400,12.66,114700,12.61,43500,12.67,105600,12.6,118900,12.68,170200,12.59,91900,12.69,103800,12.58,298200,12.7,521500,12.57,70700,12.71,255028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70820879
2019-06-11 13:15:48.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85691255,1076064731,35140,12.95,12.24,15101174,9448489,12.65,76400,12.64,1400,12.66,114700,12.63,13500,12.67,105600,12.62,45400,12.68,170200,12.61,41900,12.69,103800,12.6,118900,12.7,521500,12.59,93600,12.71,255028,12.58,298200,12.72,518583,12.57,70700,12.73,239200,12.56,257600,12.74,279800,12.55,266116,70839614
2019-06-11 13:15:51.000,000001.SZ,1.56023E+15,1.56023E+15,12.65,79,12.34,12.34,12.72,12.3,13.57,11.11,85697355,1076141885,35149,12.95,12.24,15096274,9502389,12.65,71400,12.64,17400,12.66,114700,12.63,11000,12.67,105600,12.62,95400,12.68,170200,12.61,28200,12.69,103800,12.6,118900,12.7,521500,12.59,92700,12.71,255028,12.58,298200,12.72,518583,12.57,70700,12.73,239200,12.56,257600,12.74,279800,12.55,266116,70856864
2019-06-11 13:15:54.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85730355,1076558879,35162,12.95,12.24,15101074,9525689,12.65,75500,12.64,900,12.66,114700,12.63,50600,12.67,105600,12.62,97800,12.68,170200,12.61,28200,12.69,103800,12.6,118900,12.7,522500,12.59,92700,12.71,255028,12.58,298200,12.72,518583,12.57,70700,12.73,239200,12.56,257600,12.74,279800,12.55,266116,70874409
2019-06-11 13:15:57.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85739455,1076673903,35166,12.95,12.24,15116774,9525589,12.64,19000,12.63,50600,12.65,81200,12.62,97800,12.66,104400,12.61,28000,12.67,105600,12.6,118900,12.68,172200,12.59,93700,12.69,103800,12.58,298200,12.7,522500,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70892488
2019-06-11 13:16:00.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85745755,1076753535,35171,12.95,12.24,15122674,9519889,12.64,15800,12.63,50700,12.65,81200,12.62,97800,12.66,112200,12.61,22200,12.67,105600,12.6,118900,12.68,172200,12.59,93700,12.69,103800,12.58,298200,12.7,523800,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70909303
2019-06-11 13:16:03.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85748855,1076792691,35174,12.95,12.24,15128974,9520989,12.64,20700,12.63,52800,12.65,81200,12.62,97800,12.66,112200,12.61,22200,12.67,105600,12.6,118900,12.68,171200,12.59,93700,12.69,103900,12.58,298200,12.7,524100,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70926980
2019-06-11 13:16:06.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85749655,1076802800,35178,12.95,12.24,15137574,9530689,12.64,22700,12.63,52500,12.65,79800,12.62,97800,12.66,112300,12.61,22200,12.67,111500,12.6,128900,12.68,171200,12.59,93700,12.69,103900,12.58,298200,12.7,524100,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70944908
2019-06-11 13:16:09.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85757255,1076898858,35182,12.95,12.24,15138874,9533789,12.64,23700,12.63,54300,12.65,79800,12.62,97800,12.66,113600,12.61,22200,12.67,111500,12.6,129200,12.68,171200,12.59,94800,12.69,103900,12.58,298200,12.7,524100,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70962661
2019-06-11 13:16:12.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85763955,1076983533,35187,12.95,12.24,15138474,9542989,12.64,18800,12.63,60200,12.65,81300,12.62,97800,12.66,113600,12.61,22200,12.67,111500,12.6,132000,12.68,171200,12.59,94800,12.69,106900,12.58,298200,12.7,524100,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70980552
2019-06-11 13:16:15.000,000001.SZ,1.56023E+15,1.56023E+15,12.64,79,12.34,12.34,12.72,12.3,13.57,11.11,85773855,1077108641,35192,12.94,12.25,15177074,9553689,12.64,50400,12.63,70400,12.65,83300,12.62,97800,12.66,118600,12.61,22700,12.67,111500,12.6,132000,12.68,171200,12.59,94800,12.69,106900,12.58,298200,12.7,524100,12.57,70700,12.71,254028,12.56,257600,12.72,518583,12.55,266116,12.73,239200,12.54,79473,70998734
